contribution_to_original_words,hallucination_change,length_group,net_reduction,original_count,pair_id,pos,steer_count,supported_change
-0.02197802197802198,unresolved,shorter,-2,1,183965,ADV,3,mixed
0.0,unresolved,shorter,0,4,183965,AUX,4,mixed
0.0,unresolved,shorter,0,4,183965,CCONJ,4,mixed
0.03296703296703297,unresolved,shorter,3,20,183965,DET,17,mixed
0.0989010989010989,unresolved,shorter,9,31,183965,NOUN,22,mixed
-0.01098901098901099,unresolved,shorter,-1,1,183965,NUM,2,mixed
-0.02197802197802198,unresolved,shorter,-2,2,183965,PRON,4,mixed
0.06593406593406594,unresolved,shorter,6,10,183965,VERB,4,mixed
0.045454545454545456,lost,unchanged,2,5,15113,ADJ,3,mixed
0.0,lost,unchanged,0,4,15113,ADP,4,mixed
0.022727272727272728,lost,unchanged,1,1,15113,ADV,0,mixed
-0.045454545454545456,lost,unchanged,-2,2,15113,AUX,4,mixed
0.0,lost,unchanged,0,3,15113,CCONJ,3,mixed
0.0,lost,unchanged,0,9,15113,DET,9,mixed
0.0,lost,unchanged,0,12,15113,NOUN,12,mixed
-0.045454545454545456,lost,unchanged,-2,0,15113,PART,2,mixed
-0.022727272727272728,lost,unchanged,-1,1,15113,PRON,2,mixed
0.045454545454545456,lost,unchanged,2,7,15113,VERB,5,mixed
0.05813953488372093,unresolved,shorter,5,5,484346,ADJ,0,unresolved
0.08139534883720931,unresolved,shorter,7,12,484346,ADP,5,unresolved
-0.011627906976744186,unresolved,shorter,-1,0,484346,ADV,1,unresolved
0.011627906976744186,unresolved,shorter,1,5,484346,AUX,4,unresolved
0.011627906976744186,unresolved,shorter,1,4,484346,CCONJ,3,unresolved
0.10465116279069768,unresolved,shorter,9,21,484346,DET,12,unresolved
0.1511627906976744,unresolved,shorter,13,25,484346,NOUN,12,unresolved
0.0,unresolved,shorter,0,1,484346,PART,1,unresolved
0.011627906976744186,unresolved,shorter,1,3,484346,PRON,2,unresolved
0.023255813953488372,unresolved,shorter,2,10,484346,VERB,8,unresolved
0.06493506493506493,lost,shorter,5,9,142826,ADJ,4,lost
0.09090909090909091,lost,shorter,7,9,142826,ADP,2,lost
-0.012987012987012988,lost,shorter,-1,1,142826,ADV,2,lost
0.012987012987012988,lost,shorter,1,4,142826,AUX,3,lost
0.0,lost,shorter,0,5,142826,CCONJ,5,lost
0.06493506493506493,lost,shorter,5,10,142826,DET,5,lost
0.05194805194805195,lost,shorter,4,20,142826,NOUN,16,lost
0.012987012987012988,lost,shorter,1,1,142826,PART,0,lost
0.03896103896103896,lost,shorter,3,6,142826,PRON,3,lost
0.06493506493506493,lost,shorter,5,12,142826,VERB,7,lost
-0.05970149253731343,unresolved,shorter,-4,4,161022,ADJ,8,unresolved
0.014925373134328358,unresolved,shorter,1,10,161022,ADP,9,unresolved
0.014925373134328358,unresolved,shorter,1,3,161022,ADV,2,unresolved
-0.029850746268656716,unresolved,shorter,-2,1,161022,AUX,3,unresolved
0.029850746268656716,unresolved,shorter,2,3,161022,CCONJ,1,unresolved
0.04477611940298507,unresolved,shorter,3,13,161022,DET,10,unresolved
0.05970149253731343,unresolved,shorter,4,20,161022,NOUN,16,unresolved
0.014925373134328358,unresolved,shorter,1,1,161022,NUM,0,unresolved
0.0,unresolved,shorter,0,2,161022,PRON,2,unresolved
0.0,unresolved,shorter,0,1,161022,SCONJ,1,unresolved
0.014925373134328358,unresolved,shorter,1,9,161022,VERB,8,unresolved
0.1,unchanged,shorter,11,11,17409,ADJ,0,unchanged
0.11818181818181818,unchanged,shorter,13,18,17409,ADP,5,unchanged
0.01818181818181818,unchanged,shorter,2,3,17409,ADV,1,unchanged
0.02727272727272727,unchanged,shorter,3,4,17409,AUX,1,unchanged
0.00909090909090909,unchanged,shorter,1,3,17409,CCONJ,2,unchanged
0.12727272727272726,unchanged,shorter,14,22,17409,DET,8,unchanged
0.16363636363636364,unchanged,shorter,18,30,17409,NOUN,12,unchanged
0.0,unchanged,shorter,0,2,17409,NUM,2,unchanged
0.00909090909090909,unchanged,shorter,1,3,17409,PRON,2,unchanged
0.00909090909090909,unchanged,shorter,1,1,17409,SCONJ,0,unchanged
0.09090909090909091,unchanged,shorter,10,13,17409,VERB,3,unchanged
0.009615384615384616,lost,shorter,1,5,422522,ADJ,4,mixed
0.028846153846153848,lost,shorter,3,14,422522,ADP,11,mixed
0.04807692307692308,lost,shorter,5,6,422522,ADV,1,mixed
0.0,lost,shorter,0,5,422522,AUX,5,mixed
0.028846153846153848,lost,shorter,3,4,422522,CCONJ,1,mixed
0.08653846153846154,lost,shorter,9,17,422522,DET,8,mixed
0.10576923076923077,lost,shorter,11,30,422522,NOUN,19,mixed
0.0,lost,shorter,0,1,422522,NUM,1,mixed
0.009615384615384616,lost,shorter,1,7,422522,PRON,6,mixed
0.019230769230769232,lost,shorter,2,2,422522,SCONJ,0,mixed
0.04807692307692308,lost,shorter,5,13,422522,VERB,8,mixed
0.047619047619047616,lost,shorter,3,3,456559,ADJ,0,unresolved
0.047619047619047616,lost,shorter,3,4,456559,ADP,1,unresolved
0.031746031746031744,lost,shorter,2,2,456559,ADV,0,unresolved
0.031746031746031744,lost,shorter,2,4,456559,AUX,2,unresolved
0.047619047619047616,lost,shorter,3,5,456559,CCONJ,2,unresolved
0.1111111111111111,lost,shorter,7,12,456559,DET,5,unresolved
0.1746031746031746,lost,shorter,11,17,456559,NOUN,6,unresolved
0.031746031746031744,lost,shorter,2,2,456559,PART,0,unresolved
0.047619047619047616,lost,shorter,3,4,456559,PRON,1,unresolved
0.1111111111111111,lost,shorter,7,10,456559,VERB,3,unresolved
0.07936507936507936,unresolved,shorter,5,6,240323,ADJ,1,lost
0.1111111111111111,unresolved,shorter,7,9,240323,ADP,2,lost
0.031746031746031744,unresolved,shorter,2,2,240323,ADV,0,lost
0.015873015873015872,unresolved,shorter,1,1,240323,AUX,0,lost
0.031746031746031744,unresolved,shorter,2,3,240323,CCONJ,1,lost
0.1746031746031746,unresolved,shorter,11,13,240323,DET,2,lost
0.23809523809523808,unresolved,shorter,15,21,240323,NOUN,6,lost
0.015873015873015872,unresolved,shorter,1,1,240323,PRON,0,lost
0.09523809523809523,unresolved,shorter,6,7,240323,VERB,1,lost
0.015037593984962405,unresolved,shorter,2,7,575901,ADJ,5,unresolved
0.14285714285714285,unresolved,shorter,19,23,575901,ADP,4,unresolved
0.045112781954887216,unresolved,shorter,6,7,575901,ADV,1,unresolved
0.03007518796992481,unresolved,shorter,4,8,575901,AUX,4,unresolved
0.007518796992481203,unresolved,shorter,1,3,575901,CCONJ,2,unresolved
0.06766917293233082,unresolved,shorter,9,24,575901,DET,15,unresolved
0.15037593984962405,unresolved,shorter,20,38,575901,NOUN,18,unresolved
0.007518796992481203,unresolved,shorter,1,1,575901,NUM,0,unresolved
-0.015037593984962405,unresolved,shorter,-2,1,575901,PART,3,unresolved
0.03007518796992481,unresolved,shorter,4,5,575901,PRON,1,unresolved
0.015037593984962405,unresolved,shorter,2,2,575901,SCONJ,0,unresolved
0.03759398496240601,unresolved,shorter,5,14,575901,VERB,9,unresolved
0.027777777777777776,unresolved,shorter,3,7,316397,ADJ,4,mixed
0.08333333333333333,unresolved,shorter,9,13,316397,ADP,4,mixed
0.009259259259259259,unresolved,shorter,1,2,316397,ADV,1,mixed
0.009259259259259259,unresolved,shorter,1,4,316397,AUX,3,mixed
0.027777777777777776,unresolved,shorter,3,4,316397,CCONJ,1,mixed
0.05555555555555555,unresolved,shorter,6,21,316397,DET,15,mixed
0.1388888888888889,unresolved,shorter,15,34,316397,NOUN,19,mixed
0.009259259259259259,unresolved,shorter,1,1,316397,NUM,0,mixed
-0.009259259259259259,unresolved,shorter,-1,2,316397,PART,3,mixed
0.018518518518518517,unresolved,shorter,2,3,316397,PRON,1,mixed
0.009259259259259259,unresolved,shorter,1,1,316397,SCONJ,0,mixed
0.06481481481481481,unresolved,shorter,7,16,316397,VERB,9,mixed
0.018518518518518517,mixed,shorter,2,5,344498,ADJ,3,mixed
0.06481481481481481,mixed,shorter,7,16,344498,ADP,9,mixed
0.018518518518518517,mixed,shorter,2,3,344498,ADV,1,mixed
0.018518518518518517,mixed,shorter,2,4,344498,AUX,2,mixed
0.0,mixed,shorter,0,4,344498,CCONJ,4,mixed
0.12962962962962962,mixed,shorter,14,25,344498,DET,11,mixed
0.1111111111111111,mixed,shorter,12,32,344498,NOUN,20,mixed
0.009259259259259259,mixed,shorter,1,4,344498,NUM,3,mixed
0.009259259259259259,mixed,shorter,1,1,344498,PART,0,mixed
-0.009259259259259259,mixed,shorter,-1,2,344498,PRON,3,mixed
0.05555555555555555,mixed,shorter,6,12,344498,VERB,6,mixed
0.09836065573770492,unchanged,shorter,6,9,180167,ADJ,3,mixed
0.01639344262295082,unchanged,shorter,1,6,180167,ADP,5,mixed
0.0,unchanged,shorter,0,1,180167,ADV,1,mixed
0.0,unchanged,shorter,0,2,180167,AUX,2,mixed
0.03278688524590164,unchanged,shorter,2,4,180167,CCONJ,2,mixed
0.04918032786885246,unchanged,shorter,3,12,180167,DET,9,mixed
0.06557377049180328,unchanged,shorter,4,16,180167,NOUN,12,mixed
0.01639344262295082,unchanged,shorter,1,1,180167,PART,0,mixed
0.0,unchanged,shorter,0,1,180167,PRON,1,mixed
0.06557377049180328,unchanged,shorter,4,9,180167,VERB,5,mixed
0.042735042735042736,lost,shorter,5,8,143132,ADJ,3,mixed
0.1282051282051282,lost,shorter,15,19,143132,ADP,4,mixed
0.03418803418803419,lost,shorter,4,4,143132,ADV,0,mixed
0.02564102564102564,lost,shorter,3,6,143132,AUX,3,mixed
0.017094017094017096,lost,shorter,2,4,143132,CCONJ,2,mixed
0.1282051282051282,lost,shorter,15,24,143132,DET,9,mixed
0.17094017094017094,lost,shorter,20,30,143132,NOUN,10,mixed
0.008547008547008548,lost,shorter,1,1,143132,NUM,0,mixed
0.008547008547008548,lost,shorter,1,1,143132,PART,0,mixed
0.03418803418803419,lost,shorter,4,6,143132,PRON,2,mixed
0.008547008547008548,lost,shorter,1,1,143132,SCONJ,0,mixed
0.07692307692307693,lost,shorter,9,13,143132,VERB,4,mixed
0.03,unresolved,shorter,3,8,443218,ADJ,5,unresolved
0.08,unresolved,shorter,8,14,443218,ADP,6,unresolved
0.01,unresolved,shorter,1,1,443218,ADV,0,unresolved
0.02,unresolved,shorter,2,5,443218,AUX,3,unresolved
0.0,unresolved,shorter,0,4,443218,CCONJ,4,unresolved
0.1,unresolved,shorter,10,22,443218,DET,12,unresolved
0.07,unresolved,shorter,7,25,443218,NOUN,18,unresolved
0.04,unresolved,shorter,4,4,443218,NUM,0,unresolved
0.01,unresolved,shorter,1,1,443218,PART,0,unresolved
0.01,unresolved,shorter,1,3,443218,PRON,2,unresolved
0.02,unresolved,shorter,2,2,443218,SCONJ,0,unresolved
0.07,unresolved,shorter,7,11,443218,VERB,4,unresolved
0.05154639175257732,unresolved,shorter,5,5,331883,ADJ,0,unresolved
0.1134020618556701,unresolved,shorter,11,13,331883,ADP,2,unresolved
0.041237113402061855,unresolved,shorter,4,4,331883,ADV,0,unresolved
0.05154639175257732,unresolved,shorter,5,6,331883,AUX,1,unresolved
0.030927835051546393,unresolved,shorter,3,3,331883,CCONJ,0,unresolved
0.16494845360824742,unresolved,shorter,16,19,331883,DET,3,unresolved
0.20618556701030927,unresolved,shorter,20,23,331883,NOUN,3,unresolved
0.020618556701030927,unresolved,shorter,2,2,331883,NUM,0,unresolved
0.030927835051546393,unresolved,shorter,3,3,331883,PART,0,unresolved
0.030927835051546393,unresolved,shorter,3,3,331883,PRON,0,unresolved
0.020618556701030927,unresolved,shorter,2,2,331883,SCONJ,0,unresolved
0.13402061855670103,unresolved,shorter,13,14,331883,VERB,1,unresolved
0.038461538461538464,unresolved,shorter,3,4,132317,ADJ,1,mixed
0.10256410256410256,unresolved,shorter,8,13,132317,ADP,5,mixed
-0.01282051282051282,unresolved,shorter,-1,2,132317,AUX,3,mixed
0.01282051282051282,unresolved,shorter,1,2,132317,CCONJ,1,mixed
0.20512820512820512,unresolved,shorter,16,20,132317,DET,4,mixed
0.21794871794871795,unresolved,shorter,17,24,132317,NOUN,7,mixed
0.02564102564102564,unresolved,shorter,2,2,132317,NUM,0,mixed
0.0,unresolved,shorter,0,2,132317,PRON,2,mixed
0.0641025641025641,unresolved,shorter,5,9,132317,VERB,4,mixed
0.03614457831325301,unresolved,shorter,3,5,150639,ADJ,2,unresolved
0.04819277108433735,unresolved,shorter,4,8,150639,ADP,4,unresolved
0.03614457831325301,unresolved,shorter,3,3,150639,ADV,0,unresolved
0.024096385542168676,unresolved,shorter,2,4,150639,AUX,2,unresolved
0.060240963855421686,unresolved,shorter,5,6,150639,CCONJ,1,unresolved
0.1566265060240964,unresolved,shorter,13,16,150639,DET,3,unresolved
0.1927710843373494,unresolved,shorter,16,21,150639,NOUN,5,unresolved
0.03614457831325301,unresolved,shorter,3,3,150639,PART,0,unresolved
0.024096385542168676,unresolved,shorter,2,4,150639,PRON,2,unresolved
0.13253012048192772,unresolved,shorter,11,13,150639,VERB,2,unresolved
0.08571428571428572,unresolved,shorter,12,16,237759,ADJ,4,mixed
0.08571428571428572,unresolved,shorter,12,22,237759,ADP,10,mixed
0.05714285714285714,unresolved,shorter,8,8,237759,ADV,0,mixed
0.02857142857142857,unresolved,shorter,4,7,237759,AUX,3,mixed
0.02142857142857143,unresolved,shorter,3,7,237759,CCONJ,4,mixed
0.09285714285714286,unresolved,shorter,13,22,237759,DET,9,mixed
0.10714285714285714,unresolved,shorter,15,34,237759,NOUN,19,mixed
0.007142857142857143,unresolved,shorter,1,1,237759,NUM,0,mixed
0.007142857142857143,unresolved,shorter,1,1,237759,PART,0,mixed
0.0,unresolved,shorter,0,5,237759,PRON,5,mixed
0.007142857142857143,unresolved,shorter,1,1,237759,SCONJ,0,mixed
0.04285714285714286,unresolved,shorter,6,16,237759,VERB,10,mixed
0.06837606837606838,gained,shorter,8,13,259422,ADJ,5,mixed
0.07692307692307693,gained,shorter,9,17,259422,ADP,8,mixed
-0.017094017094017096,gained,shorter,-2,0,259422,ADV,2,mixed
0.05982905982905983,gained,shorter,7,7,259422,AUX,0,mixed
0.0,gained,shorter,0,4,259422,CCONJ,4,mixed
0.13675213675213677,gained,shorter,16,26,259422,DET,10,mixed
0.08547008547008547,gained,shorter,10,33,259422,NOUN,23,mixed
0.008547008547008548,gained,shorter,1,2,259422,NUM,1,mixed
-0.008547008547008548,gained,shorter,-1,2,259422,PRON,3,mixed
0.008547008547008548,gained,shorter,1,1,259422,SCONJ,0,mixed
0.05128205128205128,gained,shorter,6,12,259422,VERB,6,mixed
0.09523809523809523,lost,shorter,10,10,236747,ADJ,0,mixed
0.05714285714285714,lost,shorter,6,10,236747,ADP,4,mixed
0.047619047619047616,lost,shorter,5,5,236747,ADV,0,mixed
0.009523809523809525,lost,shorter,1,3,236747,AUX,2,mixed
0.02857142857142857,lost,shorter,3,5,236747,CCONJ,2,mixed
0.13333333333333333,lost,shorter,14,21,236747,DET,7,mixed
0.19047619047619047,lost,shorter,20,30,236747,NOUN,10,mixed
0.009523809523809525,lost,shorter,1,1,236747,NUM,0,mixed
0.009523809523809525,lost,shorter,1,2,236747,PART,1,mixed
0.01904761904761905,lost,shorter,2,3,236747,PRON,1,mixed
0.009523809523809525,lost,shorter,1,1,236747,SCONJ,0,mixed
0.09523809523809523,lost,shorter,10,14,236747,VERB,4,mixed
0.07446808510638298,lost,shorter,7,8,209322,ADJ,1,unresolved
0.1595744680851064,lost,shorter,15,17,209322,ADP,2,unresolved
0.010638297872340425,lost,shorter,1,1,209322,ADV,0,unresolved
0.031914893617021274,lost,shorter,3,3,209322,AUX,0,unresolved
0.02127659574468085,lost,shorter,2,3,209322,CCONJ,1,unresolved
0.1595744680851064,lost,shorter,15,19,209322,DET,4,unresolved
0.19148936170212766,lost,shorter,18,24,209322,NOUN,6,unresolved
0.0425531914893617,lost,shorter,4,4,209322,NUM,0,unresolved
0.0425531914893617,lost,shorter,4,4,209322,PRON,0,unresolved
0.10638297872340426,lost,shorter,10,11,209322,VERB,1,unresolved
0.024193548387096774,unresolved,shorter,3,6,84701,ADJ,3,mixed
0.08870967741935484,unresolved,shorter,11,20,84701,ADP,9,mixed
0.016129032258064516,unresolved,shorter,2,2,84701,ADV,0,mixed
0.04032258064516129,unresolved,shorter,5,10,84701,AUX,5,mixed
0.008064516129032258,unresolved,shorter,1,5,84701,CCONJ,4,mixed
0.11290322580645161,unresolved,shorter,14,25,84701,DET,11,mixed
0.14516129032258066,unresolved,shorter,18,35,84701,NOUN,17,mixed
0.0,unresolved,shorter,0,1,84701,NUM,1,mixed
0.0,unresolved,shorter,0,2,84701,PRON,2,mixed
-0.008064516129032258,unresolved,shorter,-1,0,84701,PROPN,1,mixed
0.016129032258064516,unresolved,shorter,2,2,84701,SCONJ,0,mixed
0.0967741935483871,unresolved,shorter,12,16,84701,VERB,4,mixed
0.0,unresolved,shorter,0,3,357501,ADJ,3,unresolved
0.10810810810810811,unresolved,shorter,8,14,357501,ADP,6,unresolved
0.013513513513513514,unresolved,shorter,1,2,357501,ADV,1,unresolved
-0.013513513513513514,unresolved,shorter,-1,2,357501,AUX,3,unresolved
0.02702702702702703,unresolved,shorter,2,4,357501,CCONJ,2,unresolved
0.10810810810810811,unresolved,shorter,8,16,357501,DET,8,unresolved
0.13513513513513514,unresolved,shorter,10,24,357501,NOUN,14,unresolved
0.0,unresolved,shorter,0,1,357501,PRON,1,unresolved
0.04054054054054054,unresolved,shorter,3,8,357501,VERB,5,unresolved
0.057692307692307696,unchanged,shorter,3,9,213432,ADJ,6,mixed
0.057692307692307696,unchanged,shorter,3,6,213432,ADP,3,mixed
0.0,unchanged,shorter,0,3,213432,AUX,3,mixed
-0.019230769230769232,unchanged,shorter,-1,1,213432,CCONJ,2,mixed
0.07692307692307693,unchanged,shorter,4,10,213432,DET,6,mixed
0.057692307692307696,unchanged,shorter,3,11,213432,NOUN,8,mixed
0.0,unchanged,shorter,0,2,213432,NUM,2,mixed
0.019230769230769232,unchanged,shorter,1,1,213432,PART,0,mixed
-0.019230769230769232,unchanged,shorter,-1,0,213432,PRON,1,mixed
0.0,unchanged,shorter,0,1,213432,SCONJ,1,mixed
0.07692307692307693,unchanged,shorter,4,8,213432,VERB,4,mixed
0.043478260869565216,unchanged,shorter,3,4,99581,ADJ,1,mixed
0.043478260869565216,unchanged,shorter,3,5,99581,ADP,2,mixed
0.028985507246376812,unchanged,shorter,2,3,99581,ADV,1,mixed
0.014492753623188406,unchanged,shorter,1,4,99581,AUX,3,mixed
0.014492753623188406,unchanged,shorter,1,3,99581,CCONJ,2,mixed
0.13043478260869565,unchanged,shorter,9,16,99581,DET,7,mixed
0.14492753623188406,unchanged,shorter,10,20,99581,NOUN,10,mixed
0.0,unchanged,shorter,0,1,99581,PART,1,mixed
0.014492753623188406,unchanged,shorter,1,3,99581,PRON,2,mixed
0.014492753623188406,unchanged,shorter,1,1,99581,PROPN,0,mixed
0.014492753623188406,unchanged,shorter,1,1,99581,SCONJ,0,mixed
0.057971014492753624,unchanged,shorter,4,8,99581,VERB,4,mixed
0.09803921568627451,unresolved,shorter,10,10,497867,ADJ,0,lost
0.11764705882352941,unresolved,shorter,12,13,497867,ADP,1,lost
0.029411764705882353,unresolved,shorter,3,3,497867,ADV,0,lost
0.049019607843137254,unresolved,shorter,5,6,497867,AUX,1,lost
0.049019607843137254,unresolved,shorter,5,5,497867,CCONJ,0,lost
0.13725490196078433,unresolved,shorter,14,16,497867,DET,2,lost
0.23529411764705882,unresolved,shorter,24,27,497867,NOUN,3,lost
0.00980392156862745,unresolved,shorter,1,1,497867,NUM,0,lost
0.00980392156862745,unresolved,shorter,1,1,497867,PART,0,lost
0.08823529411764706,unresolved,shorter,9,9,497867,PRON,0,lost
0.00980392156862745,unresolved,shorter,1,1,497867,SCONJ,0,lost
0.08823529411764706,unresolved,shorter,9,10,497867,VERB,1,lost
0.02702702702702703,gained,shorter,2,6,298812,ADJ,4,mixed
0.08108108108108109,gained,shorter,6,6,298812,ADP,0,mixed
0.05405405405405406,gained,shorter,4,5,298812,ADV,1,mixed
0.02702702702702703,gained,shorter,2,5,298812,AUX,3,mixed
0.0,gained,shorter,0,3,298812,CCONJ,3,mixed
0.12162162162162163,gained,shorter,9,15,298812,DET,6,mixed
0.13513513513513514,gained,shorter,10,17,298812,NOUN,7,mixed
0.02702702702702703,gained,shorter,2,2,298812,PART,0,mixed
0.02702702702702703,gained,shorter,2,4,298812,PRON,2,mixed
0.10810810810810811,gained,shorter,8,11,298812,VERB,3,mixed
0.07,lost,shorter,7,8,554114,ADJ,1,mixed
0.11,lost,shorter,11,16,554114,ADP,5,mixed
0.01,lost,shorter,1,4,554114,ADV,3,mixed
0.02,lost,shorter,2,4,554114,AUX,2,mixed
0.0,lost,shorter,0,2,554114,CCONJ,2,mixed
0.09,lost,shorter,9,19,554114,DET,10,mixed
0.11,lost,shorter,11,25,554114,NOUN,14,mixed
0.04,lost,shorter,4,4,554114,NUM,0,mixed
0.01,lost,shorter,1,1,554114,PART,0,mixed
0.02,lost,shorter,2,4,554114,PRON,2,mixed
0.06,lost,shorter,6,13,554114,VERB,7,mixed
0.010309278350515464,unresolved,shorter,1,6,365099,ADJ,5,unresolved
0.10309278350515463,unresolved,shorter,10,14,365099,ADP,4,unresolved
-0.020618556701030927,unresolved,shorter,-2,0,365099,ADV,2,unresolved
0.020618556701030927,unresolved,shorter,2,6,365099,AUX,4,unresolved
0.010309278350515464,unresolved,shorter,1,4,365099,CCONJ,3,unresolved
0.1134020618556701,unresolved,shorter,11,19,365099,DET,8,unresolved
0.12371134020618557,unresolved,shorter,12,24,365099,NOUN,12,unresolved
0.020618556701030927,unresolved,shorter,2,3,365099,PART,1,unresolved
0.041237113402061855,unresolved,shorter,4,7,365099,PRON,3,unresolved
0.010309278350515464,unresolved,shorter,1,1,365099,SCONJ,0,unresolved
0.07216494845360824,unresolved,shorter,7,13,365099,VERB,6,unresolved
0.014285714285714285,lost,shorter,1,3,317188,ADJ,2,mixed
0.1,lost,shorter,7,8,317188,ADP,1,mixed
0.02857142857142857,lost,shorter,2,2,317188,ADV,0,mixed
-0.014285714285714285,lost,shorter,-1,2,317188,AUX,3,mixed
0.02857142857142857,lost,shorter,2,3,317188,CCONJ,1,mixed
0.15714285714285714,lost,shorter,11,14,317188,DET,3,mixed
0.22857142857142856,lost,shorter,16,21,317188,NOUN,5,mixed
0.014285714285714285,lost,shorter,1,1,317188,PART,0,mixed
0.04285714285714286,lost,shorter,3,4,317188,PRON,1,mixed
0.12857142857142856,lost,shorter,9,12,317188,VERB,3,mixed
0.05102040816326531,unchanged,shorter,5,6,265462,ADJ,1,mixed
0.10204081632653061,unchanged,shorter,10,19,265462,ADP,9,mixed
0.01020408163265306,unchanged,shorter,1,2,265462,ADV,1,mixed
-0.01020408163265306,unchanged,shorter,-1,3,265462,AUX,4,mixed
0.04081632653061224,unchanged,shorter,4,5,265462,CCONJ,1,mixed
0.1326530612244898,unchanged,shorter,13,19,265462,DET,6,mixed
0.1326530612244898,unchanged,shorter,13,27,265462,NOUN,14,mixed
0.04081632653061224,unchanged,shorter,4,4,265462,NUM,0,mixed
-0.02040816326530612,unchanged,shorter,-2,4,265462,PRON,6,mixed
-0.01020408163265306,unchanged,shorter,-1,0,265462,SCONJ,1,mixed
0.04081632653061224,unchanged,shorter,4,9,265462,VERB,5,mixed
0.0297029702970297,lost,shorter,3,7,469638,ADJ,4,mixed
0.0891089108910891,lost,shorter,9,13,469638,ADP,4,mixed
0.0297029702970297,lost,shorter,3,5,469638,ADV,2,mixed
0.0,lost,shorter,0,4,469638,AUX,4,mixed
0.009900990099009901,lost,shorter,1,5,469638,CCONJ,4,mixed
0.13861386138613863,lost,shorter,14,25,469638,DET,11,mixed
0.12871287128712872,lost,shorter,13,25,469638,NOUN,12,mixed
0.039603960396039604,lost,shorter,4,4,469638,PRON,0,mixed
0.07920792079207921,lost,shorter,8,13,469638,VERB,5,mixed
0.05747126436781609,mixed,shorter,5,9,190395,ADJ,4,mixed
0.05747126436781609,mixed,shorter,5,11,190395,ADP,6,mixed
0.034482758620689655,mixed,shorter,3,3,190395,ADV,0,mixed
0.011494252873563218,mixed,shorter,1,4,190395,AUX,3,mixed
0.022988505747126436,mixed,shorter,2,4,190395,CCONJ,2,mixed
0.10344827586206896,mixed,shorter,9,19,190395,DET,10,mixed
0.13793103448275862,mixed,shorter,12,23,190395,NOUN,11,mixed
0.011494252873563218,mixed,shorter,1,1,190395,NUM,0,mixed
0.011494252873563218,mixed,shorter,1,1,190395,PART,0,mixed
0.011494252873563218,mixed,shorter,1,3,190395,PRON,2,mixed
0.08045977011494253,mixed,shorter,7,9,190395,VERB,2,mixed
0.0784313725490196,unresolved,shorter,8,14,544638,ADJ,6,mixed
0.00980392156862745,unresolved,shorter,1,11,544638,ADP,10,mixed
0.0196078431372549,unresolved,shorter,2,4,544638,ADV,2,mixed
0.058823529411764705,unresolved,shorter,6,8,544638,AUX,2,mixed
0.0392156862745098,unresolved,shorter,4,5,544638,CCONJ,1,mixed
0.06862745098039216,unresolved,shorter,7,19,544638,DET,12,mixed
0.08823529411764706,unresolved,shorter,9,24,544638,NOUN,15,mixed
0.0392156862745098,unresolved,shorter,4,5,544638,PRON,1,mixed
0.00980392156862745,unresolved,shorter,1,1,544638,SCONJ,0,mixed
0.0392156862745098,unresolved,shorter,4,11,544638,VERB,7,mixed
0.07058823529411765,lost,shorter,6,12,19079,ADJ,6,unresolved
0.03529411764705882,lost,shorter,3,10,19079,ADP,7,unresolved
0.0,lost,shorter,0,2,19079,ADV,2,unresolved
0.03529411764705882,lost,shorter,3,5,19079,AUX,2,unresolved
0.023529411764705882,lost,shorter,2,3,19079,CCONJ,1,unresolved
0.058823529411764705,lost,shorter,5,16,19079,DET,11,unresolved
0.11764705882352941,lost,shorter,10,26,19079,NOUN,16,unresolved
0.011764705882352941,lost,shorter,1,2,19079,PRON,1,unresolved
0.07058823529411765,lost,shorter,6,9,19079,VERB,3,unresolved
0.06338028169014084,unchanged,shorter,9,14,435081,ADJ,5,mixed
0.11971830985915492,unchanged,shorter,17,22,435081,ADP,5,mixed
0.02112676056338028,unchanged,shorter,3,3,435081,ADV,0,mixed
0.028169014084507043,unchanged,shorter,4,7,435081,AUX,3,mixed
0.028169014084507043,unchanged,shorter,4,8,435081,CCONJ,4,mixed
0.11267605633802817,unchanged,shorter,16,22,435081,DET,6,mixed
0.2112676056338028,unchanged,shorter,30,46,435081,NOUN,16,mixed
0.007042253521126761,unchanged,shorter,1,1,435081,PART,0,mixed
0.02112676056338028,unchanged,shorter,3,5,435081,PRON,2,mixed
0.0,unchanged,shorter,0,1,435081,SCONJ,1,mixed
0.06338028169014084,unchanged,shorter,9,13,435081,VERB,4,mixed
0.04938271604938271,mixed,shorter,4,7,324789,ADJ,3,unresolved
0.07407407407407407,mixed,shorter,6,11,324789,ADP,5,unresolved
0.024691358024691357,mixed,shorter,2,2,324789,ADV,0,unresolved
0.06172839506172839,mixed,shorter,5,6,324789,AUX,1,unresolved
-0.037037037037037035,mixed,shorter,-3,2,324789,CCONJ,5,unresolved
0.12345679012345678,mixed,shorter,10,18,324789,DET,8,unresolved
0.08641975308641975,mixed,shorter,7,21,324789,NOUN,14,unresolved
0.012345679012345678,mixed,shorter,1,1,324789,PART,0,unresolved
-0.012345679012345678,mixed,shorter,-1,1,324789,PRON,2,unresolved
0.1111111111111111,mixed,shorter,9,12,324789,VERB,3,unresolved
0.1188118811881188,lost,shorter,12,12,256003,ADJ,0,unresolved
0.13861386138613863,lost,shorter,14,15,256003,ADP,1,unresolved
